label,text
0,沒有寫getter、setter
0,JavaDoc 格式正確，但是內容亂寫，並沒有讓其他人在閱讀程式碼時，更容易理解該類別或該方法的規格
1,great！
0,Checkstydle未通過
0,Game.java中的startGame()是要一次生成三個隨機手勢，不是在Main.java裡呼叫三次startGame
1,good
1,很不錯哦
0,你的Game.java沒有東西
0,"否，沒有加"" ! ""。"
0,第一個物件的身高變數初始化，應該單位要用公分，而不是公尺
0,第一題Javadoc註釋放錯位置(1:1)、缺少Javadoc(7:1)、@param前面要一個空行(10:0)
1,是！
0,需在輸出的開始詢問使用者的遊戲局數
0,"class javadoc第一行敘述後沒有句號, @param上一行應為空一行"
0,score和average沒有初始化
0,中規中矩，附加了輸入方式
0,程式碼為空程式碼為空
1,符合! 明瞭
0,記得要排版
1,no
0,"public ReadyMadeCake(String name, double rate, int quanity) {
    super(name, rate);
    this.quantity = quanity;
  }中的quanity應為quantity"
0,"main函式的註解少了""傳入參數的說明"""
0,"google check 要求函式要與其他行程式碼間隔一行，像是 cake.java 裡的第7行""public void setName...""，不要與前後的 ""private double rate;"" & ""public String getName()..."" 黏在一起"
0,符合javadoc
0,第二個JavaDoc裡面要加上  @param args (參數解釋)
0,Good 都符合題目要求
0,超級棒，做到需要的步驟，讚!
0,是，有適當的命名，不會不知道在做什麼
1,Good 有符合要求
1,完美
0,註解符合Java Doc規範，也滿清楚的
1,阿good
0,縮排錯誤
0,平手就直接結束了最後的判斷有問題
1,"對對對
"
0,%n好像是多寫的，可以改掉一下
0,變數的名稱沒有符合Google Checkstyle標準 變數名稱開頭要小寫
0,沒有Java Doc
0,雖然逗號不一樣，但我覺得不影響輸出
0,Greet:Checkstyle結果為缺少JavaDoc
0,Good 都符合標準
0,Main.java中，變數height、weight未初始化。
0,Game檔中的第42行註解，@param前應該要有前應該要有一個空行
0,沒有印出 Cake Array 中所有 Cake 物件的名稱以及倍率，cake的checkstyle有一項沒通過
0,輸出用float之後導致輸出有小數點
0,檔案內沒有 JavaDoc
1,符合 讚
1,"妥
"
0,"Main.java裡面的boolean judgeround應該改成judgeRound
"
0,double的變數初始值是0.0
0,Game tie時直接結束了遊戲，題目需要直到分出勝負才能結束，且Please re-enter game count.(3 or 5) 後面要緊跟著Please enter game count.(3 or 5)
0,git 沒推好，transportation 不見了
0,題目要求是該次輸入錯誤重新輸入 並不是全部重新
1,NLP 分析審查意見意義
1,這次不需要來著
0,是，排版整齊且符合要求
0,輸入及輸出符合題目要求
0,不符合題目要求將每局比賽結果記錄下來
0,類別命名符合標準
0,雖然你給我評無意義的建議，但你還是有記得去改，很棒~
0,要輸入六個成績計算平均
0,Main 檔的String jout可以換更好的名字
0,不太整齊，例:public兩個大括號應該要統一
0,輸出All conductor and passenger時 數字沒有對齊
1,符合 !
0,排版整齊、工整方便閱讀
0,Didn't finish the homework.
0,"Greet :  第一行的註解少了一個句點、@param前面要空一行
StringOperation : @param前面要空一行"
0,是 達到題目需求
1,是，超棒
0,double型態變數初始化錯誤，應為0.0
1,我從你空白的程式碼中看到了你的嚴謹、你一絲不苟、你的不屑與狂放不羈的性格，所以我向你獻上我最高的敬意   以及0分
0,是，輸出符合題目要求
0,輸出都對只是在printf的地方多了一個換行
0,沒有任何註解
0,排版整齊乾淨，有適當分行
0,不需要再輸出一次成績
0,"當身高輸入錯誤，回傳""體重錯誤""；第一個物件須為初始化姓名、年齡、身高、體重，且並未使用方法內的身高體重，反而在主程式新增體重變數。
"
1,看著你的程式碼，我感受到了宇宙的無盡與時間的永恆，這是一段詩意的旅程，但在作業層面上，它毫無實際價值，所以是0分。
0,沒java document
0,"當輸入對的時候 Please enter your gesture: 只需要輸出一次
Please re-enter your gesture: 這個部分也有錯"
1,nice
1,是是是
0,"輸出的"":""後面要一個空白鍵"
0,雖然符合題目要求 但是你的grades沒有getter 請補上
0,101以上的數字全都不應該有成績。
1,GREAT!
0,Main有一處未寫Javadoc
0,Student 那裡沒有 javadoc
0,是的，符合規範
0,no JavaDoc written on main() function
0,Google Checks 表示有許多行含有Tab
0,沒有完成
