text,label
沒有任何註解,0
排版整齊乾淨，有適當分行,0
不需要再輸出一次成績,0
"當身高輸入錯誤，回傳""體重錯誤""；第一個物件須為初始化姓名、年齡、身高、體重，且並未使用方法內的身高體重，反而在主程式新增體重變數。
",0
沒java document,0
"當輸入對的時候 Please enter your gesture: 只需要輸出一次
Please re-enter your gesture: 這個部分也有錯",0
nice,1
是是是,1
"輸出的"":""後面要一個空白鍵",0
雖然符合題目要求 但是你的grades沒有getter 請補上,0
101以上的數字全都不應該有成績。,0
GREAT!,1
Main有一處未寫Javadoc,0
Student 那裡沒有 javadoc,0
是的，符合規範,0
no JavaDoc written on main() function,0
Google Checks 表示有許多行含有Tab,0
沒有完成,0
